[Header]	
System	TOC-L w TNM 9mL MULTIPLE INJ	
S/W Version	1.00	
User		
Date/Time	6/26/2024 6:33:59 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DIT_04_BL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 8:31:41 AM	1	2	TN	2084	230.0	NPOC:2.312mg/L TN:230.1mg/L	0	50	
Unknown	NPOC/TN	DIT_04_BL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 8:37:07 AM	1	3	TN	2091	230.8	NPOC:2.312mg/L TN:230.1mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 8:48:56 AM	1	1	NPOC	11.65	2.720	NPOC:2.724mg/L TN:229.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 8:54:23 AM	1	2	NPOC	11.45	2.670	NPOC:2.724mg/L TN:229.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 8:59:50 AM	1	3	NPOC	11.90	2.783	NPOC:2.724mg/L TN:229.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 8:48:56 AM	1	1	TN	2083	229.9	NPOC:2.724mg/L TN:229.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 8:54:23 AM	1	2	TN	2072	228.7	NPOC:2.724mg/L TN:229.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 8:59:50 AM	1	3	TN	2080	229.6	NPOC:2.724mg/L TN:229.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 9:11:39 AM	1	1	NPOC	11.34	2.642	NPOC:2.559mg/L TN:228.9mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 9:17:05 AM	1	2	NPOC	10.82	2.511	NPOC:2.559mg/L TN:228.9mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 9:22:32 AM	1	3	NPOC	10.88	2.526	NPOC:2.559mg/L TN:228.9mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 9:25:38 AM	1	4	NPOC	11.50	2.682	NPOC:2.559mg/L TN:228.9mg/L	1	50	
Unknown	NPOC/TN	DIT_04_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 9:11:39 AM	1	1	TN	2075	229.0	NPOC:2.559mg/L TN:228.9mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 9:17:05 AM	1	2	TN	2074	228.9	NPOC:2.559mg/L TN:228.9mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 9:22:32 AM	1	3	TN	2073	228.8	NPOC:2.559mg/L TN:228.9mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 9:37:23 AM	1	1	NPOC	11.76	2.748	NPOC:2.692mg/L TN:227.8mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 9:42:50 AM	1	2	NPOC	11.77	2.750	NPOC:2.692mg/L TN:227.8mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 9:48:18 AM	1	3	NPOC	10.90	2.531	NPOC:2.692mg/L TN:227.8mg/L	1	50	
Unknown	NPOC/TN	DIT_04_FC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 9:51:21 AM	1	4	NPOC	11.09	2.579	NPOC:2.692mg/L TN:227.8mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 9:37:23 AM	1	1	TN	2051	226.4	NPOC:2.692mg/L TN:227.8mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 9:42:50 AM	1	2	TN	2078	229.3	NPOC:2.692mg/L TN:227.8mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FC3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 9:48:18 AM	1	3	TN	2064	227.8	NPOC:2.692mg/L TN:227.8mg/L	0	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 10:03:06 AM	1	1	NPOC	3.512	0.6674	NPOC:0.6745mg/L TN:1.861mg/L	0	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 10:08:36 AM	1	2	NPOC	3.470	0.6568	NPOC:0.6745mg/L TN:1.861mg/L	0	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 10:14:00 AM	1	3	NPOC	3.076	0.5574	NPOC:0.6745mg/L TN:1.861mg/L	1	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 10:19:16 AM	1	4	NPOC	3.639	0.6994	NPOC:0.6745mg/L TN:1.861mg/L	0	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 10:03:06 AM	1	1	TN	31.29	3.453	NPOC:0.6745mg/L TN:1.861mg/L	1	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 10:08:36 AM	1	2	TN	17.11	1.888	NPOC:0.6745mg/L TN:1.861mg/L	0	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 10:14:00 AM	1	3	TN	17.36	1.916	NPOC:0.6745mg/L TN:1.861mg/L	0	50	
Unknown	NPOC/TN	Blank8	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 10:19:16 AM	1	4	TN	16.13	1.780	NPOC:0.6745mg/L TN:1.861mg/L	0	50	
Unknown	NPOC/TN	CKSTD4_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 10:31:01 AM	1	1	NPOC	1.915	0.2645	NPOC:0.2759mg/L TN:1.580mg/L	0	50	
Unknown	NPOC/TN	CKSTD4_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 10:35:14 AM	1	2	NPOC	2.259	0.3513	NPOC:0.2759mg/L TN:1.580mg/L	1	50	
Unknown	NPOC/TN	CKSTD4_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 10:39:11 AM	1	3	NPOC	2.051	0.2988	NPOC:0.2759mg/L TN:1.580mg/L	0	50	
Unknown	NPOC/TN	CKSTD4_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 10:43:07 AM	1	4	NPOC	1.914	0.2643	NPOC:0.2759mg/L TN:1.580mg/L	0	50	
Unknown	NPOC/TN	CKSTD4_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 10:31:01 AM	1	1	TN	17.87	1.972	NPOC:0.2759mg/L TN:1.580mg/L	1	50	
Unknown	NPOC/TN	CKSTD4_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 10:35:14 AM	1	2	TN	15.45	1.705	NPOC:0.2759mg/L TN:1.580mg/L	0	50	
Unknown	NPOC/TN	CKSTD4_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 10:39:11 AM	1	3	TN	13.32	1.470	NPOC:0.2759mg/L TN:1.580mg/L	0	50	
Unknown	NPOC/TN	CKSTD4_1ppmNPOC	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 10:43:07 AM	1	4	TN	14.19	1.566	NPOC:0.2759mg/L TN:1.580mg/L	0	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 10:54:53 AM	1	1	NPOC	3.746	0.7264	NPOC:0.6055mg/L TN:1.214mg/L	1	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 10:58:23 AM	1	2	NPOC	3.548	0.6764	NPOC:0.6055mg/L TN:1.214mg/L	0	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 11:03:41 AM	1	3	NPOC	3.180	0.5836	NPOC:0.6055mg/L TN:1.214mg/L	0	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 11:09:02 AM	1	4	NPOC	3.072	0.5564	NPOC:0.6055mg/L TN:1.214mg/L	0	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 10:54:53 AM	1	1	TN	11.42	1.260	NPOC:0.6055mg/L TN:1.214mg/L	0	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 10:58:23 AM	1	2	TN	7.206	0.7953	NPOC:0.6055mg/L TN:1.214mg/L	1	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 11:03:41 AM	1	3	TN	11.45	1.264	NPOC:0.6055mg/L TN:1.214mg/L	0	50	
Unknown	NPOC/TN	Blank9	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 11:09:02 AM	1	4	TN	10.14	1.119	NPOC:0.6055mg/L TN:1.214mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 11:20:47 AM	1	1	NPOC	8.494	1.924	NPOC:1.770mg/L TN:235.1mg/L	1	50	
Unknown	NPOC/TN	DIT_04_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 11:26:07 AM	1	2	NPOC	7.962	1.790	NPOC:1.770mg/L TN:235.1mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 11:31:28 AM	1	3	NPOC	7.675	1.717	NPOC:1.770mg/L TN:235.1mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 11:34:28 AM	1	4	NPOC	8.018	1.804	NPOC:1.770mg/L TN:235.1mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 11:20:47 AM	1	1	TN	2114	233.3	NPOC:1.770mg/L TN:235.1mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 11:26:07 AM	1	2	TN	2143	236.5	NPOC:1.770mg/L TN:235.1mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 11:31:28 AM	1	3	TN	2134	235.5	NPOC:1.770mg/L TN:235.1mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 11:46:13 AM	1	1	NPOC	8.047	1.811	NPOC:1.765mg/L TN:232.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 11:51:40 AM	1	2	NPOC	7.778	1.743	NPOC:1.765mg/L TN:232.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 11:57:08 AM	1	3	NPOC	7.390	1.646	NPOC:1.765mg/L TN:232.4mg/L	1	50	
Unknown	NPOC/TN	DIT_04_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 12:00:21 PM	1	4	NPOC	7.767	1.741	NPOC:1.765mg/L TN:232.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 11:46:13 AM	1	1	TN	2102	232.0	NPOC:1.765mg/L TN:232.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 11:51:40 AM	1	2	TN	2102	232.0	NPOC:1.765mg/L TN:232.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL2	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 11:57:08 AM	1	3	TN	2114	233.3	NPOC:1.765mg/L TN:232.4mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 12:12:06 PM	1	1	NPOC	7.120	1.577	NPOC:1.596mg/L TN:234.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 12:17:30 PM	1	2	NPOC	7.330	1.630	NPOC:1.596mg/L TN:234.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 12:23:01 PM	1	3	NPOC	7.422	1.654	NPOC:1.596mg/L TN:234.3mg/L	1	50	
Unknown	NPOC/TN	DIT_04_FL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 12:26:08 PM	1	4	NPOC	7.136	1.581	NPOC:1.596mg/L TN:234.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 12:12:06 PM	1	1	TN	2099	231.7	NPOC:1.596mg/L TN:234.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 12:17:30 PM	1	2	TN	2131	235.2	NPOC:1.596mg/L TN:234.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_FL3	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 12:23:01 PM	1	3	TN	2138	236.0	NPOC:1.596mg/L TN:234.3mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 12:37:54 PM	1	1	NPOC	13.56	3.202	NPOC:3.214mg/L TN:229.6mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 12:43:22 PM	1	2	NPOC	13.64	3.222	NPOC:3.214mg/L TN:229.6mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_NPOC_0-10mgL.2024_06_14_14_28_47.cal	1.00		6/15/2024 12:48:52 PM	1	3	NPOC	13.63	3.220	NPOC:3.214mg/L TN:229.6mg/L	0	50	
Unknown	NPOC/TN	DIT_04_SC1	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/15/2024 12:37:54 PM	1	1	TN	2051	226.4	NPOC:3.214mg/L TN:229.6mg/L	0	50	
