[Header]	
System	9 mL TOC-L with TNM	
S/W Version	1.00	
User		
Date/Time	6/26/2024 6:25:41 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC/TN	DIT_02_BC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 8:52:57 AM	1	1	NPOC	24.95	5.495	NPOC:5.068mg/L TN:-2368mg/L	51	1	50	1.000	
Unknown	NPOC/TN	DIT_02_BC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 8:58:23 AM	1	2	NPOC	22.50	4.920	NPOC:5.068mg/L TN:-2368mg/L	51	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 9:03:54 AM	1	3	NPOC	23.91	5.251	NPOC:5.068mg/L TN:-2368mg/L	51	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 9:09:22 AM	1	4	NPOC	22.98	5.033	NPOC:5.068mg/L TN:-2368mg/L	51	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 8:52:57 AM	1	1	TN	1325	-2345	NPOC:5.068mg/L TN:-2368mg/L	51	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 8:58:23 AM	1	2	TN	1335	-2363	NPOC:5.068mg/L TN:-2368mg/L	51	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 9:03:54 AM	1	3	TN	1422	-2518	NPOC:5.068mg/L TN:-2368mg/L	51	1	50	1.000	
Unknown	NPOC/TN	DIT_02_BC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 9:09:23 AM	1	4	TN	1354	-2397	NPOC:5.068mg/L TN:-2368mg/L	51	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 9:22:09 AM	1	1	NPOC	23.04	5.047	NPOC:4.997mg/L TN:-2424mg/L	52	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 9:27:37 AM	1	2	NPOC	22.34	4.882	NPOC:4.997mg/L TN:-2424mg/L	52	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 9:33:07 AM	1	3	NPOC	23.11	5.063	NPOC:4.997mg/L TN:-2424mg/L	52	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 9:22:09 AM	1	1	TN	1389	-2459	NPOC:4.997mg/L TN:-2424mg/L	52	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 9:27:37 AM	1	2	TN	1330	-2354	NPOC:4.997mg/L TN:-2424mg/L	52	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 9:33:07 AM	1	3	TN	1388	-2457	NPOC:4.997mg/L TN:-2424mg/L	52	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 9:40:38 AM	1	4	TN	9.416	-7.194	NPOC:4.997mg/L TN:-2424mg/L	52	1	50	1.000	
Unknown	NPOC/TN	DIT_02_BC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 9:53:15 AM	1	1	NPOC	19.14	4.132	NPOC:4.345mg/L TN:-2489mg/L	53	1	50	1.000	
Unknown	NPOC/TN	DIT_02_BC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 9:58:45 AM	1	2	NPOC	19.91	4.313	NPOC:4.345mg/L TN:-2489mg/L	53	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:04:16 AM	1	3	NPOC	19.94	4.320	NPOC:4.345mg/L TN:-2489mg/L	53	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:09:44 AM	1	4	NPOC	20.30	4.404	NPOC:4.345mg/L TN:-2489mg/L	53	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 9:53:15 AM	1	1	TN	1266	-2240	NPOC:4.345mg/L TN:-2489mg/L	53	1	50	1.000	
Unknown	NPOC/TN	DIT_02_BC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 9:58:45 AM	1	2	TN	1434	-2539	NPOC:4.345mg/L TN:-2489mg/L	53	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:04:16 AM	1	3	TN	1373	-2431	NPOC:4.345mg/L TN:-2489mg/L	53	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:09:44 AM	1	4	TN	1411	-2498	NPOC:4.345mg/L TN:-2489mg/L	53	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:22:29 AM	1	1	NPOC	15.09	3.182	NPOC:3.242mg/L TN:-2324mg/L	54	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:28:00 AM	1	2	NPOC	15.31	3.234	NPOC:3.242mg/L TN:-2324mg/L	54	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:33:32 AM	1	3	NPOC	15.64	3.311	NPOC:3.242mg/L TN:-2324mg/L	54	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:22:29 AM	1	1	TN	1285	-2274	NPOC:3.242mg/L TN:-2324mg/L	54	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:28:00 AM	1	2	TN	1339	-2370	NPOC:3.242mg/L TN:-2324mg/L	54	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:33:32 AM	1	3	TN	1315	-2328	NPOC:3.242mg/L TN:-2324mg/L	54	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:40:52 AM	1	4	TN	11.28	-10.51	NPOC:3.242mg/L TN:-2324mg/L	54	1	50	1.000	
Unknown	NPOC/TN	DIT_02_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:53:30 AM	1	1	NPOC	15.61	3.304	NPOC:3.254mg/L TN:-2472mg/L	55	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 10:59:01 AM	1	2	NPOC	15.06	3.175	NPOC:3.254mg/L TN:-2472mg/L	55	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 11:04:32 AM	1	3	NPOC	15.52	3.283	NPOC:3.254mg/L TN:-2472mg/L	55	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:53:30 AM	1	1	TN	1359	-2406	NPOC:3.254mg/L TN:-2472mg/L	55	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 10:59:01 AM	1	2	TN	1365	-2416	NPOC:3.254mg/L TN:-2472mg/L	55	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 11:04:32 AM	1	3	TN	1464	-2592	NPOC:3.254mg/L TN:-2472mg/L	55	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 11:11:48 AM	1	4	TN	8.739	-5.991	NPOC:3.254mg/L TN:-2472mg/L	55	1	50	1.000	
Unknown	NPOC/TN	DIT_02_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 11:24:25 AM	1	1	NPOC	16.19	3.440	NPOC:3.546mg/L TN:-2473mg/L	56	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 11:29:53 AM	1	2	NPOC	16.41	3.492	NPOC:3.546mg/L TN:-2473mg/L	56	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 11:35:25 AM	1	3	NPOC	17.69	3.792	NPOC:3.546mg/L TN:-2473mg/L	56	1	50	1.000	
Unknown	NPOC/TN	DIT_02_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 11:40:56 AM	1	4	NPOC	17.33	3.707	NPOC:3.546mg/L TN:-2473mg/L	56	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 11:24:25 AM	1	1	TN	1370	-2425	NPOC:3.546mg/L TN:-2473mg/L	56	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 11:29:53 AM	1	2	TN	1377	-2438	NPOC:3.546mg/L TN:-2473mg/L	56	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 11:35:25 AM	1	3	TN	1443	-2555	NPOC:3.546mg/L TN:-2473mg/L	56	0	50	1.000	
Unknown	NPOC/TN	DIT_02_BL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 11:40:56 AM	1	4	TN	1458	-2582	NPOC:3.546mg/L TN:-2473mg/L	56	1	50	1.000	
Unknown	NPOC/TN	DIT_02_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 11:53:42 AM	1	1	NPOC	16.28	3.461	NPOC:3.414mg/L TN:-2351mg/L	57	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 11:59:13 AM	1	2	NPOC	15.42	3.260	NPOC:3.414mg/L TN:-2351mg/L	57	1	50	1.000	
Unknown	NPOC/TN	DIT_02_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:04:45 PM	1	3	NPOC	16.28	3.461	NPOC:3.414mg/L TN:-2351mg/L	57	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:08:36 PM	1	4	NPOC	15.68	3.321	NPOC:3.414mg/L TN:-2351mg/L	57	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 11:53:42 AM	1	1	TN	1347	-2384	NPOC:3.414mg/L TN:-2351mg/L	57	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 11:59:13 AM	1	2	TN	1323	-2342	NPOC:3.414mg/L TN:-2351mg/L	57	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC1	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:04:45 PM	1	3	TN	1314	-2326	NPOC:3.414mg/L TN:-2351mg/L	57	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:21:22 PM	1	1	NPOC	18.09	3.886	NPOC:3.865mg/L TN:-2422mg/L	58	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:26:52 PM	1	2	NPOC	17.90	3.841	NPOC:3.865mg/L TN:-2422mg/L	58	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:32:21 PM	1	3	NPOC	18.01	3.867	NPOC:3.865mg/L TN:-2422mg/L	58	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:21:22 PM	1	1	TN	1345	-2381	NPOC:3.865mg/L TN:-2422mg/L	58	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:26:52 PM	1	2	TN	1399	-2477	NPOC:3.865mg/L TN:-2422mg/L	58	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:32:21 PM	1	3	TN	1361	-2409	NPOC:3.865mg/L TN:-2422mg/L	58	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:38:46 PM	1	4	TN	6.581	-2.156	NPOC:3.865mg/L TN:-2422mg/L	58	1	50	1.000	
Unknown	NPOC/TN	DIT_02_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:51:28 PM	1	1	NPOC	18.98	4.094	NPOC:3.847mg/L TN:-2501mg/L	59	1	50	1.000	
Unknown	NPOC/TN	DIT_02_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 12:56:57 PM	1	2	NPOC	17.67	3.787	NPOC:3.847mg/L TN:-2501mg/L	59	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:02:29 PM	1	3	NPOC	18.60	4.005	NPOC:3.847mg/L TN:-2501mg/L	59	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:06:30 PM	1	4	NPOC	17.50	3.747	NPOC:3.847mg/L TN:-2501mg/L	59	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:51:28 PM	1	1	TN	1407	-2491	NPOC:3.847mg/L TN:-2501mg/L	59	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 12:56:57 PM	1	2	TN	1404	-2486	NPOC:3.847mg/L TN:-2501mg/L	59	0	50	1.000	
Unknown	NPOC/TN	DIT_02_FC3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:02:29 PM	1	3	TN	1426	-2525	NPOC:3.847mg/L TN:-2501mg/L	59	0	50	1.000	
Unknown	NPOC/TN	Blank 8	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:19:16 PM	1	1	NPOC	0.5545	-0.2268	NPOC:-0.2439mg/L TN:3.006mg/L	60	0	50	1.000	
Unknown	NPOC/TN	Blank 8	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:23:28 PM	1	2	NPOC	0.5027	-0.2389	NPOC:-0.2439mg/L TN:3.006mg/L	60	0	50	1.000	
Unknown	NPOC/TN	Blank 8	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\NPOC_0-10ppm_20240605.2024_06_05_13_25_38.cal	1.00		6/6/2024 1:27:53 PM	1	3	NPOC	0.3868	-0.2661	NPOC:-0.2439mg/L TN:3.006mg/L	60	0	50	1.000	
Unknown	NPOC/TN	Blank 8	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:19:16 PM	1	1	TN	20.92	-27.64	NPOC:-0.2439mg/L TN:3.006mg/L	60	1	50	1.000	
Unknown	NPOC/TN	Blank 8	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:23:28 PM	1	2	TN	2.668	4.799	NPOC:-0.2439mg/L TN:3.006mg/L	60	0	50	1.000	
Unknown	NPOC/TN	Blank 8	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:27:53 PM	1	3	TN	0.000	9.540	NPOC:-0.2439mg/L TN:3.006mg/L	60	0	50	1.000	
Unknown	NPOC/TN	Blank 8	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_CORRECT_method.met	C:\TOC-L\CalCurves\2024\May\TN_0-5ppm_20240605.2024_06_05_17_02_49.cal	1.00		6/6/2024 1:35:57 PM	1	4	TN	8.362	-5.321	NPOC:-0.2439mg/L TN:3.006mg/L	60	0	50	1.000	
