[Header]	
System	TOC-L w TNM 9mL MULTIPLE INJ	
S/W Version	1.00	
User		
Date/Time	6/30/2024 9:23:38 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	Blank16	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:26:41 AM	1	3	NPOC	0.4264	-0.08569	NPOC:-0.1031mg/L TN:0.1407mg/L	0	50	
Unknown	NPOC/TN	Blank16	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 10:22:02 AM	1	1	TN	1.275	0.1407	NPOC:-0.1031mg/L TN:0.1407mg/L	0	50	
Unknown	NPOC/TN	Blank17	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:35:00 AM	1	1	NPOC	0.2398	-0.1297	NPOC:-0.09810mg/L TN:0.1473mg/L	0	50	
Unknown	NPOC/TN	Blank17	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:37:08 AM	1	2	NPOC	0.4667	-0.07619	NPOC:-0.09810mg/L TN:0.1473mg/L	0	50	
Unknown	NPOC/TN	Blank17	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:39:16 AM	1	3	NPOC	0.1302	-0.1555	NPOC:-0.09810mg/L TN:0.1473mg/L	1	50	
Unknown	NPOC/TN	Blank17	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:41:31 AM	1	4	NPOC	0.4148	-0.08842	NPOC:-0.09810mg/L TN:0.1473mg/L	0	50	
Unknown	NPOC/TN	Blank17	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 10:35:00 AM	1	1	TN	1.335	0.1473	NPOC:-0.09810mg/L TN:0.1473mg/L	0	50	
Unknown	NPOC/TN	Blank18	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:49:58 AM	1	1	NPOC	0.4276	-0.08540	NPOC:-0.09841mg/L TN:0.1357mg/L	0	50	
Unknown	NPOC/TN	Blank18	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:52:06 AM	1	2	NPOC	0.4626	-0.07715	NPOC:-0.09841mg/L TN:0.1357mg/L	0	50	
Unknown	NPOC/TN	Blank18	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:54:14 AM	1	3	NPOC	0.1485	-0.1512	NPOC:-0.09841mg/L TN:0.1357mg/L	1	50	
Unknown	NPOC/TN	Blank18	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 10:56:22 AM	1	4	NPOC	0.2271	-0.1327	NPOC:-0.09841mg/L TN:0.1357mg/L	0	50	
Unknown	NPOC/TN	Blank18	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 10:49:58 AM	1	1	TN	1.230	0.1357	NPOC:-0.09841mg/L TN:0.1357mg/L	0	50	
Unknown	NPOC/TN	Blank19	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:03:44 AM	1	1	NPOC	0.2447	-0.1285	NPOC:-0.1377mg/L TN:0.1031mg/L	0	50	
Unknown	NPOC/TN	Blank19	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:05:56 AM	1	2	NPOC	0.2020	-0.1386	NPOC:-0.1377mg/L TN:0.1031mg/L	0	50	
Unknown	NPOC/TN	Blank19	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:08:03 AM	1	3	NPOC	0.1711	-0.1459	NPOC:-0.1377mg/L TN:0.1031mg/L	0	50	
Unknown	NPOC/TN	Blank19	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 11:03:44 AM	1	1	TN	0.9341	0.1031	NPOC:-0.1377mg/L TN:0.1031mg/L	0	50	
Unknown	NPOC/TN	Blank20	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:15:10 AM	1	1	NPOC	0.02780	-0.1797	NPOC:-0.09771mg/L TN:0.06934mg/L	1	50	
Unknown	NPOC/TN	Blank20	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:17:36 AM	1	2	NPOC	0.4452	-0.08126	NPOC:-0.09771mg/L TN:0.06934mg/L	0	50	
Unknown	NPOC/TN	Blank20	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:20:06 AM	1	3	NPOC	0.4082	-0.08998	NPOC:-0.09771mg/L TN:0.06934mg/L	0	50	
Unknown	NPOC/TN	Blank20	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:22:29 AM	1	4	NPOC	0.2728	-0.1219	NPOC:-0.09771mg/L TN:0.06934mg/L	0	50	
Unknown	NPOC/TN	Blank20	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 11:15:10 AM	1	1	TN	0.6283	0.06934	NPOC:-0.09771mg/L TN:0.06934mg/L	0	50	
Unknown	NPOC/TN	Blank21	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:31:48 AM	1	1	NPOC	0.1083	-0.1607	NPOC:-0.1738mg/L TN:0.1363mg/L	0	50	
Unknown	NPOC/TN	Blank21	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:33:57 AM	1	2	NPOC	0.000	-0.1862	NPOC:-0.1738mg/L TN:0.1363mg/L	0	50	
Unknown	NPOC/TN	Blank21	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:36:06 AM	1	3	NPOC	0.3660	-0.09993	NPOC:-0.1738mg/L TN:0.1363mg/L	1	50	
Unknown	NPOC/TN	Blank21	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:38:14 AM	1	4	NPOC	0.04950	-0.1745	NPOC:-0.1738mg/L TN:0.1363mg/L	0	50	
Unknown	NPOC/TN	Blank21	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 11:31:48 AM	1	1	TN	1.235	0.1363	NPOC:-0.1738mg/L TN:0.1363mg/L	0	50	
Unknown	NPOC/TN	Blank22	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:45:04 AM	1	1	NPOC	0.2448	-0.1285	NPOC:-0.1443mg/L TN:0.04704mg/L	0	50	
Unknown	NPOC/TN	Blank22	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:47:19 AM	1	2	NPOC	0.1895	-0.1415	NPOC:-0.1443mg/L TN:0.04704mg/L	0	50	
Unknown	NPOC/TN	Blank22	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:49:43 AM	1	3	NPOC	0.6709	-0.02804	NPOC:-0.1443mg/L TN:0.04704mg/L	1	50	
Unknown	NPOC/TN	Blank22	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:51:51 AM	1	4	NPOC	0.09860	-0.1630	NPOC:-0.1443mg/L TN:0.04704mg/L	0	50	
Unknown	NPOC/TN	Blank22	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 11:45:04 AM	1	1	TN	0.4262	0.04704	NPOC:-0.1443mg/L TN:0.04704mg/L	0	50	
Unknown	NPOC/TN	Blank23	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 11:58:28 AM	1	1	NPOC	0.4199	-0.08722	NPOC:-0.07373mg/L TN:0.02512mg/L	0	50	
Unknown	NPOC/TN	Blank23	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 12:00:36 PM	1	2	NPOC	0.1629	-0.1478	NPOC:-0.07373mg/L TN:0.02512mg/L	1	50	
Unknown	NPOC/TN	Blank23	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 12:02:44 PM	1	3	NPOC	0.5733	-0.05105	NPOC:-0.07373mg/L TN:0.02512mg/L	0	50	
Unknown	NPOC/TN	Blank23	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 12:05:12 PM	1	4	NPOC	0.4382	-0.08291	NPOC:-0.07373mg/L TN:0.02512mg/L	0	50	
Unknown	NPOC/TN	Blank23	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 11:58:28 AM	1	1	TN	0.2276	0.02512	NPOC:-0.07373mg/L TN:0.02512mg/L	0	50	
Unknown	NPOC/TN	Blank24	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 12:12:29 PM	1	1	NPOC	0.2380	-0.1301	NPOC:-0.1454mg/L TN:0.03981mg/L	0	50	
Unknown	NPOC/TN	Blank24	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 12:14:55 PM	1	2	NPOC	0.06030	-0.1720	NPOC:-0.1454mg/L TN:0.03981mg/L	0	50	
Unknown	NPOC/TN	Blank24	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 12:17:03 PM	1	3	NPOC	0.2213	-0.1340	NPOC:-0.1454mg/L TN:0.03981mg/L	0	50	
Unknown	NPOC/TN	Blank24	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 12:12:29 PM	1	1	TN	0.3607	0.03981	NPOC:-0.1454mg/L TN:0.03981mg/L	0	50	
Unknown	NPOC/TN	Blank25	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 12:24:55 PM	1	1	NPOC	0.3646	-0.1003	NPOC:-0.08177mg/L TN:0.05122mg/L	0	50	
Unknown	NPOC/TN	Blank25	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 12:27:29 PM	1	2	NPOC	0.5180	-0.06409	NPOC:-0.08177mg/L TN:0.05122mg/L	0	50	
Unknown	NPOC/TN	Blank25	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 12:29:37 PM	1	3	NPOC	0.1107	-0.1601	NPOC:-0.08177mg/L TN:0.05122mg/L	1	50	
Unknown	NPOC/TN	Blank25	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\June\20240628_NPOC_0-10mgL.2024_06_28_15_33_54.cal	1.00		6/29/2024 12:31:52 PM	1	4	NPOC	0.4464	-0.08097	NPOC:-0.08177mg/L TN:0.05122mg/L	0	50	
Unknown	NPOC/TN	Blank25	Untitled	C:\TOC-L\Methods\NPOC_TN_9mL_multinj_Method_Sept2023_OO_AMP_CORRECT.met	C:\TOC-L\CalCurves\2024\20240614_TN_0-10ppm.2024_06_14_17_14_24.cal	1.00		6/29/2024 12:24:55 PM	1	1	TN	0.4641	0.05122	NPOC:-0.08177mg/L TN:0.05122mg/L	0	50	
